09.07.2014  10:30:36,145,0.71,20.80
09.07.2014  10:30:46,146,0.71,21.29
09.07.2014  10:30:56,146,0.71,21.29
09.07.2014  10:31:06,145,0.71,20.80
09.07.2014  10:31:16,145,0.71,20.80
09.07.2014  10:31:26,146,0.71,21.29
